Brand,Product Name,Ingredients,Product Image,
SheaMoisture,SheaMoisture Coconut & Hibiscus Curl Enhancing Smoothie with Silk Protein and Neem Oil - 6 fl oz,"Inactive ingredients: sdeionized water, butyrospermum parkii (shea butter)*, cocos nucifera (coconut) oil*, macadamia ternifolia seed oil, mangifera indica (mango) seed butter*, persea gratissima (avocado) oil, vegetable glycerin, aloe barbadensis leaf extract, silk protein, ammonium salt, melia azadirachta (neem), seed oil, daucus carota sativa (carrot) seed oil, sorbital esters, panthenol (poro-vitamin b-5), caprylyl glycol, essential oil blend, lonicera caprifolium (honeysuckle) flower extract, m tocopherol (vitamin e)",https://target.scene7.com/is/image/Target/GUEST_5846e906-c0fc-48c4-b246-1c29fc25ab4b?wid=488&hei=488&fmt=webp,https://www.target.com/p/sheamoisture-coconut-hibiscus-curl-enhancing-smoothie-with-silk-protein-and-neem-oil-6-fl-oz/-/A-50368625
Herbal Essences,Herbal Essences Bio:Renew Naked Volume White Grapefruit & Mosa Mint Conditioner - 13.5 fl oz,"Inactive ingredients: swater/eau, stearyl alcohol, cetyl alcohol, citrus grandis (grapefruit) fruit extract, citrus aurantium bergamia (bergamot) fruit extract, menthan piperita (peppermint) oil, menthol, mentha arvensis leaf oil, verbena officinalis leaf extract, histidine, aloe barbadensis leaf juice, ecklonia radiata extract, fragrance/parfum, stearamidopropyl dimethylamine, benzyl alcohol, dicetyldimonium chloride, glutamic acid, peg-2m, citric acid, disodium edta, bis-aminopropyl dimethicone, methylchloroisothiazolinone, methylisothiazolinone.",https://target.scene7.com/is/image/Target/GUEST_b40af06a-e985-4342-afe0-2dc4fc0eb979?wid=488&hei=488&fmt=webp,https://www.target.com/p/herbal-essences-bio-renew-naked-volume-white-grapefruit-mosa-mint-conditioner-13-5-fl-oz/-/A-51108813
Head N Shoulders,Head & Shoulders Green Apple 2-In-1 Dandruff Shampoo + Conditioner - 13.5 fl oz,"Active ingredients: Pyrithione Zinc (1%). Inactive ingredients: swater, sodium lauryl sulfate, sodium laureth sulfate, glycol distearate, zinc carbonate, sodium chloride, sodium xylenesulfonate, dimethicone, cocamidopropyl betaine, fragrance, sodium benzoate, guar hydroxypropyltrimonium chloride, magnesium carbonate hydroxide, methylchloroisothiazolinone, methylisothiazolinone, blue 1, yellow 5.",https://target.scene7.com/is/image/Target/GUEST_8760420f-5375-420a-95c9-4ad59b5167d8?wid=488&hei=488&fmt=webp,https://www.target.com/p/head-shoulders-green-apple-2-in-1-dandruff-shampoo-conditioner-13-5-fl-oz/-/A-13974321
Raw Sugar,Raw Sugar Truly Unruly Conditioner Avocado + Apple Cider Vinegar + Rosemary Oil - 18 fl oz,"Inactive ingredients: spurified water, steartrimonium chloride, glycerin, stearyl alcohol, cetyl alcohol, cetearyl alcohol, butyrospermum parkii (shea) butter, glycol stearate, fragrance, hydroxypropyl methylcellulose, citric acid, tocopheryl acetate (vitamin e), panthenol, *cocos nucifera (coconut) oil (cold press), *agave americana leaf extract, , *simmondsia chinensis (jojoba) seed oil (cold press), *macadamia ternifolia seed oil (cold press), prunus amygdalus dulcis (sweet almond) oil, *cocos nucifera (coconut) fruit extract, *prunus amygdalus dulcis (sweet almond) fruit extract, *aloe barbadensis leaf juice (aloe vera), phenoxyethanol, dehydroacetic acid",https://target.scene7.com/is/image/Target/GUEST_46570dfe-3e90-4b30-8e2e-f43519fbf5a6?wid=488&hei=488&fmt=webp,https://www.target.com/p/raw-sugar-truly-unruly-conditioner-avocado-apple-cider-vinegar-rosemary-oil-18-fl-oz/-/A-75565881
Conair,Conair Ceramic Porcupine Cushion Brush,,https://target.scene7.com/is/image/Target/GUEST_8129f4bb-5cb7-4e6c-b213-19d6e1ef1c21?wid=488&hei=488&fmt=webp,https://www.target.com/p/conair-ceramic-porcupine-cushion-brush/-/A-10910330
Raw Sugar,Raw Sugar Truly Unruly Shampoo Avocado + Apple Cider Vinegar + Rosemary Oil - 18 fl oz,"Inactive ingredients: spurified water, steartrimonium chloride, glycerin, stearyl alcohol, cetyl alcohol, cetearyl alcohol, butyrospermum parkii (shea) butter, glycol stearate, fragrance, hydroxypropyl methylcellulose, citric acid, tocopheryl acetate (vitamin e), panthenol, *cocos nucifera (coconut) oil (cold press), *agave americana leaf extract, , *simmondsia chinensis (jojoba) seed oil (cold press), *macadamia ternifolia seed oil (cold press), prunus amygdalus dulcis (sweet almond) oil, *cocos nucifera (coconut) fruit extract, *prunus amygdalus dulcis (sweet almond) fruit extract, *aloe barbadensis leaf juice (aloe vera), phenoxyethanol, dehydroacetic acid",https://target.scene7.com/is/image/Target/GUEST_b3b551bc-bf2f-4b75-9248-b2b6893c783a?wid=488&hei=488&fmt=webp,https://www.target.com/p/raw-sugar-truly-unruly-shampoo-avocado-apple-cider-vinegar-rosemary-oil-18-fl-oz/-/A-75565880
 collection,SheaMoisture Manuka Honey & Mafura Oil Intensive Hydration Shampoo - 13 fl oz,"Inactive ingredients: swater, decyl glucoside, sodium lauroyl lactylate, fragrance, glycol stearate, glycerin, hydrolyzed rice protein, panthenol, butyrospermum parkii (shea) butter*~, adansonia digitata seed oil, guar hydroxypropyltrimonium chloride, trichilia emetica seed butter, ficus carica (fig) extract, caprylhydroxamic acid, caprylyl glycol, stearamide amp aloe barbadensis leaf juice, tocopherol",https://target.scene7.com/is/image/Target/GUEST_b0c640f7-25b9-40de-aece-ac70f760a391?wid=488&hei=488&fmt=webp,https://www.target.com/p/sheamoisture-manuka-honey-mafura-oil-intensive-hydration-shampoo-13-fl-oz/-/A-15651081
Suave,Suave Kids 3-in-1 Watermelon Wonder Body Wash + Shampoo and Conditioner - 1.06L,,https://target.scene7.com/is/image/Target/GUEST_d262da1e-4e6f-4418-a5ae-924adf0e6224?wid=488&hei=488&fmt=webp,https://www.target.com/p/suave-kids-3-in-1-watermelon-wonder-body-wash-shampoo-and-conditioner-1-06l/-/A-75566964
Head N Shoulders,Head & Shoulders With Avocado Oil Deep Moisture Shampoo - 12.8 fl oz,"Active ingredients: Pyrithione Zinc (1%). Inactive ingredients: swater, sodium laureth sulfate, cocamide mea, sodium xylenesulfonate, zinc carbonate, glycol distearate, sodium lauryl sulfate, cocamidopropyl betaine, sodium chloride, fragrance, dimethicone, guar hydroxypropyltrimonium chloride, sodium benzoate, polyquarternium-10, stearyl alcohol, magnesium carbonate hydroxide, cetyl alcohol, persea gratissima (avocado) oil, methylchloroisothiazolinone, methylisothiazolinone.",https://target.scene7.com/is/image/Target/GUEST_eb5df53b-90be-472a-9513-3f048bca328e?wid=488&hei=488&fmt=webp,https://www.target.com/p/head-shoulders-with-avocado-oil-deep-moisture-shampoo-12-8-fl-oz/-/A-52941628
Hask,Hask Keratin Protein Smoothing Shampoo - 12 fl oz,"Inactive ingredients: swater, sodium c14-16 olefin sulfonate, cocamide mea, sodium chloride, cocamidopropyl betaine, glycerin, glycol distearate, fragrance, keratin amino acids, keratin, hydrolyzed keratin, hydrolyzed collagen, cocoyl hydrolyzed keratin, cocos nucifera (coconut) oil, sesamum indicum (sesame) seed oil, simmondsia chinensis (jojoba) seed oil, hydrolyzed corn protein, hydrolyzed soy protein, panthenol, polyquaternium-10, dicaprylyl ether, decyl glucoside, glyceryl oleate, phenoxyethanol, methylchloroisothiazolinone, methylisothiazolinone, citric acid, polyquaternium-55, polyquaternium-7, magnesium chloride, benzoic acid, magnesium nitrate, sodium benzoate, sodium acetate, caprylyl glycol, isopropyl alcohol, leuconostoc/radish root ferment filtrate, potassium sorbate, sodium hydroxide, butylphenyl methylpropional, hexyl cinnamal, linalool",https://target.scene7.com/is/image/Target/GUEST_f64d4880-31ca-46b9-9a82-7181ab153021?wid=488&hei=488&fmt=webp,https://www.target.com/p/hask-keratin-protein-smoothing-shampoo-12-fl-oz/-/A-75563448
 collection,Kristin Ess Instant Lift Thickening Spray - 8.45 fl oz,"Inactive ingredients: salcohol denat., water, vp/va copolymer, isopropyl alcohol, fragrance, polysorbate 20, algin, carrageenan, chitosan, coco-glucoside, litchi chinensis pericarp extract, salvia hispanica seed oil, cetearamidoethyldiethonium succinoyl hydrolyzed pea protein, hydrolyzed keratin, hypnea musciformis extract, sargassum filipendula extract, gelidiella acerosa extract, cetrimonium chloride, polyquaternium-11, ppg-12-peg-65 lanolin oil, xanthan gum, c11-15 pareth-7, c12-16 pareth-9, trideceth-12, glycerin, trimethylsiloxyamodimethicone, sorbitol, caprylic/capric triglyceride.",https://target.scene7.com/is/image/Target/GUEST_a5002903-d1ac-4c96-a110-38ea6b11b6cf?wid=488&hei=488&fmt=webp,https://www.target.com/p/kristin-ess-instant-lift-thickening-spray-8-45-fl-oz/-/A-51397374
Herbal Essences,Herbal Essences Body Envy Volumizing Conditioner - 33.8 fl oz,"Inactive ingredients: swater/eau, cetyl alcohol, stearamidopropyl dimethylamine, zea mays (corn) silk extract, pearl extract, passiflora laurifolia flower extract, passiflora quadrangularis flower extract, passiflora incarnata flower extract, stearyl alcohol, quaternium-18, fragrance/parfum, bis-aminopropyl dimethicone, benzyl alcohol, cetearyl alcohol, hydroxyethylcellulose, glyceryl stearate, citric acid, edta, polysorbate 60, oleyl alcohol, methylchloroisothiazolinone, methylisothiazolinone, yellow 5, yellow 10.",https://target.scene7.com/is/image/Target/GUEST_8f38a6d6-b59b-4d51-9283-3d2c614bb17d?wid=488&hei=488&fmt=webp,https://www.target.com/p/herbal-essences-body-envy-volumizing-conditioner-33-8-fl-oz/-/A-17482957
sc&#252;nci,Scunci Hosiery Ponies - 12pk,,https://target.scene7.com/is/image/Target/GUEST_93a832dd-a88f-4bca-bcf0-ba3b01c9f77a?wid=488&hei=488&fmt=webp,https://www.target.com/p/scunci-hosiery-ponies-12pk/-/A-75563744
OGX,OGX Extra Strength Refresh & Revitalize + Argan Oil Of Morocco Dry Shampoo - 5oz,"Inactive ingredients: sisobutane, propane, alcohol denat., aluminum starch octenylsuccinate, argania spinosa kernel oil, silk amino acids, silica, isopropyl myristate, water (aqua), fragrance (parfum).",https://target.scene7.com/is/image/Target/GUEST_d43b9a3f-569f-46f8-bf8a-e174b59825b4?wid=488&hei=488&fmt=webp,https://www.target.com/p/ogx-extra-strength-refresh-revitalize-argan-oil-of-morocco-dry-shampoo-5oz/-/A-52660483
La Bella,La Bella Extreme Sport Styling Gel - 22oz,"Inactive ingredients: swater, sorbitol, propylene glycol, pvp, carbomer, cocos nucifera (coconut) oil, aminomethyl propanol, polysorbate 20, dmdm hydantoin, isostereath-20, fragrance, methylparaben, benzophenone-4, tetrasodium edta, blue 1 (ci 42090), potassium sorbate, sodium chloride, keratin amino acids.",https://target.scene7.com/is/image/Target/GUEST_184eb27e-f2ba-41a9-bcbd-64f433f15265?wid=488&hei=488&fmt=webp,https://www.target.com/p/la-bella-extreme-sport-styling-gel-22oz/-/A-11156896
Aussie,Aussie 3 Minute Miracle Moist Deep Conditioner - 8 fl oz,"Inactive ingredients: swater, stearyl alcohol, cyclopentasiloxane, cetyl alcohol, stearamidopropyl dimethylamine, dimethicone, fragrance, benzyl alcohol, glutamic acid, edta, aloe barbadensis leaf extract, ecklonia radiata extract, simmondsia chinensis (jojoba) seed oil, methylchloroisothiazolinone, methylisothiazolinone.",https://target.scene7.com/is/image/Target/GUEST_7d264bdb-0461-449a-997e-e50459bba54d?wid=488&hei=488&fmt=webp,https://www.target.com/p/aussie-3-minute-miracle-moist-deep-conditioner-8-fl-oz/-/A-13970540
Pantene,Pantene Pro-V 3 Minute Miracle Moisture Renewal Daily Conditioner - 8 fl oz,"Inactive ingredients: swater, stearyl alcohol, bis-aminopropyl dimethicone, behentrimonium methosulfate, cetyl alcohol, fragrance, dicetyldimonium chloride, benzyl alcohol, disodium edta, histidine, panthenol, panthenyl ethyl ether, citric acid, methylchloroisothiazolinone, methylisothiazolinone.",https://target.scene7.com/is/image/Target/GUEST_b060f1da-bcc4-4dc9-b212-605c8db3738a?wid=488&hei=488&fmt=webp,https://www.target.com/p/pantene-pro-v-3-minute-miracle-moisture-renewal-daily-conditioner-8-fl-oz/-/A-18768976
 collection,Kristin Ess Hair Signature Gloss Temporary Hair Color - Smoky Topaz,,https://target.scene7.com/is/image/Target/GUEST_fe66dbc3-d10d-43fd-81c7-25f52ace3f47?wid=488&hei=488&fmt=webp,https://www.target.com/p/kristin-ess-hair-signature-gloss-temporary-hair-color-smoky-topaz/-/A-75564256
Hair Food,Hair Food Avocado & Argan Oil Smooth Hair Mask - 1.7 fl oz,,https://target.scene7.com/is/image/Target/GUEST_6ed60143-ff41-44b2-9b4c-142c2f4d1572?wid=488&hei=488&fmt=webp,https://www.target.com/p/hair-food-avocado-argan-oil-smooth-hair-mask-1-7-fl-oz/-/A-75563242
Suave,Suave Professionals Coconut + Vanilla Repairing Conditioner - 12.6 fl oz,"Inactive ingredients: swater (aqua), cetearyl alcohol, dimethicone, stearamidopropyl dimethylamine, fragrance (parfum), behentrimonium chloride, dipropylene glycol, lactic acid, potassium chloride, amodimethicone, disodium edta, peg-7 propylheptyl ether, cetrimonium chloride, cocos nucifera (coconut) oil, methylchloroisothiazolinone, methylisothiazolinone, vanilla planifolia fruit extract, benzyl salicylate, coumarin, hexyl cinnamal, limonene, linalool",https://target.scene7.com/is/image/Target/GUEST_f1e155ca-21f2-46d8-942e-04a87a2b5141?wid=488&hei=488&fmt=webp,https://www.target.com/p/suave-professionals-coconut-vanilla-repairing-conditioner-12-6-fl-oz/-/A-75561016
Cantu,Cantu Shea Butter Natural Leave-In Conditioning Cream - 12 fl oz,,https://target.scene7.com/is/image/Target/GUEST_15cd52fc-2c78-4f3a-a1ea-55329a26e61f?wid=488&hei=488&fmt=webp,https://www.target.com/p/cantu-shea-butter-natural-leave-in-conditioning-cream-12-fl-oz/-/A-21407488
Aussie,Aussie Instant Freeze Sculpting Gel - 7oz,,https://target.scene7.com/is/image/Target/GUEST_8cec1206-659d-43ea-83f8-d848213962ca?wid=488&hei=488&fmt=webp,https://www.target.com/p/aussie-instant-freeze-sculpting-gel-7oz/-/A-17482979
Sexy Hair,Sexy Hair Root Pump Plus Spray - 10.6oz,,https://target.scene7.com/is/image/Target/GUEST_b68578d6-dbc5-41cb-9b42-5f7ead2815be?wid=488&hei=488&fmt=webp,https://www.target.com/p/sexy-hair-root-pump-plus-spray-10-6oz/-/A-14017518
Wet Brush,Wet Brush Go Green Detangler Hair Brush,,https://target.scene7.com/is/image/Target/GUEST_cb8efa32-1c9f-48e8-8879-445608f03cdb?wid=488&hei=488&fmt=webp,https://www.target.com/p/wet-brush-go-green-detangler-hair-brush/-/A-75564445
Hair Food,Hair Food Manuka Honey & Apricot Moisture Shampoo - 10.1 fl oz,,https://target.scene7.com/is/image/Target/GUEST_d6f0886a-3951-4957-9dde-7f5e8e46fe57?wid=488&hei=488&fmt=webp,https://www.target.com/p/hair-food-manuka-honey-apricot-moisture-shampoo-10-1-fl-oz/-/A-75563240
SheaMoisture,SheaMoisture Manuka Honey & Yogurt Hydrate + Repair Protein Conditioner - 10.3 fl oz,"Inactive ingredients: swater, glyceryl stearate, cetearyl alcohol, cetrimonium chloride, butyrospermum parkii (shea) butter*♥, stearyl alcohol, glycerin (vegetable), honey, yogurt powder, yogurt extract, inulin, trichilia emetica (mafura) seed oil, persea gratissima (avocado) oil, evening primrose (oenothera biennis) oil, adansonia digitata (baobab) seed oil, aloe barbadensis leaf juice, panthenol, bisabolol, tocopherol, triethyl citrate, caprylyl glycol, benzoic acid, fragrance (essential oil blend)",https://target.scene7.com/is/image/Target/GUEST_2ce94223-445f-40c5-8a64-bd433d5cecbc?wid=488&hei=488&fmt=webp,https://www.target.com/p/sheamoisture-manuka-honey-yogurt-hydrate-repair-protein-conditioner-10-3-fl-oz/-/A-75565793
Head N Shoulders,Head and Shoulders Green Apple Daily-Use Anti-Dandruff Shampoo - 13.5 fl oz,"Active ingredients: Pyrithione Zinc (1%). Inactive ingredients: swater, sodium lauryl sulfate, sodium laureth sulfate, glycol distearate, zinc carbonate, sodium chloride, sodium xylenesulfonate, cocamidopropyl betaine, dimethicone, fragrance, sodium benzoate, guar hydroxypropyltrimonium chloride, magnesium carbonate hydroxide, methylchloroisothiazolinone, methylisothiazolinone, yellow 5, blue 1.",https://target.scene7.com/is/image/Target/GUEST_ba298adc-119f-4885-a9b9-c97ac5757dea?wid=488&hei=488&fmt=webp,https://www.target.com/p/head-and-shoulders-green-apple-daily-use-anti-dandruff-shampoo-13-5-fl-oz/-/A-13974344
Revlon,Revlon Laser Brilliance Shine Styler Hair Dryer 1875W,,https://target.scene7.com/is/image/Target/GUEST_40911c06-2526-4209-b0cf-d13b75ad92a1?wid=488&hei=488&fmt=webp,https://www.target.com/p/revlon-laser-brilliance-shine-styler-hair-dryer-1875w/-/A-75557621
Suave,Suave Professionals Coconut Milk Infusion Deep Moisture Shampoo - 12.6 fl oz,"Inactive ingredients: swater (aqua), sodium laureth sulfate, sodium chloride, cocamidopropyl betaine, glycol distearate, dimethiconol, fragrance (parfum), glycerin, carbomer, guar hydroxypropyltrimonium chloride, tea-dodecylbenzenesulfonate, citric acid, ppg-9, tetrasodium edta, dmdm hydantoin, peg-45m, methylchloroisothiazolinone, methylisothiazolinone, sodium benzoate, cocos nucifera (coconut) fruit extract.",https://target.scene7.com/is/image/Target/GUEST_4ee0948f-63c5-44f3-998d-34eeafc6e68e?wid=488&hei=488&fmt=webp,https://www.target.com/p/suave-professionals-coconut-milk-infusion-deep-moisture-shampoo-12-6-fl-oz/-/A-75561036
Sincerely Jules by Scunci,"Sincerely Jules by Scünci Wavy Open Bobby Pins (2.75"" x 0.4"") - 6pk",,https://target.scene7.com/is/image/Target/GUEST_32e03a2c-1aa7-42a7-b20e-2bc48619a9e3?wid=488&hei=488&fmt=webp,https://www.target.com/p/sincerely-jules-by-sc-252-nci-wavy-open-bobby-pins-2-75-x-0-4-6pk/-/A-75561371
Not Your Mother's,Not Your Mother's Naturals Repair + Protect Leave-In Conditioner - 8 fl oz,"Inactive ingredients: swater, cetearyl alcohol, behentrimonium chloride, ppg-3 benzyl ether ethylhexanoate, quaternium-18, glycerin, hydroxypropyltrimonium honey, citrullus lanatus (watermelon) seed oil, helianthus annuus (sunflower) seed oil, quaternium-80, fragrance, phenoxyethanol, ethylhexylglycerin.",https://target.scene7.com/is/image/Target/GUEST_c9456167-61fa-4395-892d-ed6b3ecbbd81?wid=488&hei=488&fmt=webp,https://www.target.com/p/not-your-mother-s-naturals-repair-protect-leave-in-conditioner-8-fl-oz/-/A-51325695
OGX,OGX Protecting + Silk Blowout Quick Drying Thermal Spray - 6 fl oz,,https://target.scene7.com/is/image/Target/GUEST_05585af9-e0a6-410e-a59d-ed72f338f983?wid=488&hei=488&fmt=webp,https://www.target.com/p/ogx-protecting-silk-blowout-quick-drying-thermal-spray-6-fl-oz/-/A-52520844
